# Wavelength (um) - Flux (W m-2 um-1)
1.000000000000000056e-01 1.866379999999999885e-65
1.000247604870141555e-01 1.866379999999999885e-65
1.000495271048454649e-01 1.866379999999999885e-65
1.000742998550119833e-01 1.866379999999999885e-65
1.000990787390320658e-01 1.002456550577635527e-65
1.001238637584245389e-01 2.488859999999999800e-79
1.001486549147084931e-01 2.488859999999999800e-79
1.001734522094035046e-01 2.488859999999999800e-79
1.001982556440294408e-01 2.488859999999999800e-79
1.002230652201065719e-01 2.488859999999999800e-79
1.002478809391555842e-01 2.488859999999999800e-79
1.002727028026974693e-01 2.488859999999999800e-79
1.002975308122536768e-01 1.491766780874744463e-79
1.003223649693459479e-01 2.703959999999999521e-86
1.003472052754964677e-01 2.703959999999999521e-86
1.003720517322277545e-01 2.703959999999999521e-86
1.003969043410627565e-01 2.703959999999999521e-86
1.004217631035247416e-01 2.703959999999999521e-86
1.004466280211373519e-01 2.703959999999999521e-86
1.004714990954246878e-01 2.703959999999999521e-86
1.004963763279111133e-01 6.831472778282061086e-76
1.005212597201214919e-01 1.927519999999999941e-75
1.005461492735809370e-01 1.927519999999999941e-75
1.005710449898150477e-01 1.927519999999999941e-75
1.005959468703497561e-01 1.927519999999999941e-75
1.006208549167113414e-01 1.927519999999999941e-75
1.006457691304265267e-01 1.927519999999999941e-75
1.006706895130223406e-01 1.927519999999999941e-75
1.006956160660262695e-01 1.303299055074296145e-75
1.007205487909661051e-01 2.157739999999999816e-78
1.007454876893700835e-01 2.157739999999999816e-78
1.007704327627667595e-01 2.157739999999999816e-78
1.007953840126850631e-01 2.157739999999999816e-78
1.008203414406543957e-01 2.157739999999999816e-78
1.008453050482044089e-01 2.157739999999999816e-78
1.008702748368652674e-01 2.157739999999999816e-78
1.008952508081673582e-01 1.488981331424784540e-78
1.009202329636416234e-01 1.513559999999999758e-84
1.009452213048192132e-01 1.513559999999999758e-84
1.009702158332318050e-01 1.513559999999999758e-84
1.009952165504113680e-01 1.513559999999999758e-84
1.010202234578902319e-01 1.513559999999999758e-84
1.010452365572011846e-01 1.513559999999999758e-84
1.010702558498773329e-01 1.513559999999999758e-84
1.010952813374522141e-01 9.364880419246491541e-79
1.011203130214596846e-01 3.006079999999999683e-78
1.011453509034340309e-01 3.006079999999999683e-78
1.011703949849099005e-01 3.006079999999999683e-78
1.011954452674222876e-01 3.006079999999999683e-78
1.012205017525066447e-01 3.006079999999999683e-78
1.012455644416987155e-01 3.006079999999999683e-78
1.012706333365347156e-01 3.006079999999999683e-78
1.012957084385511380e-01 2.017275868057532539e-78
1.013207897492849618e-01 2.618179999999999470e-85
1.013458772702734850e-01 2.618179999999999470e-85
1.013709710030543526e-01 2.618179999999999470e-85
1.013960709491656814e-01 2.618179999999999470e-85
1.014211771101458937e-01 2.618179999999999470e-85
1.014462894875338556e-01 2.618179999999999470e-85
1.014714080828687387e-01 2.618179999999999470e-85
1.014965328976901726e-01 1.226899355715024157e-72
1.015216639335381060e-01 3.388439999999999598e-72
1.015468011919529318e-01 3.388439999999999598e-72
1.015719446744753479e-01 3.388439999999999598e-72
1.015970943826464828e-01 3.388439999999999598e-72
1.016222503180078535e-01 3.388439999999999598e-72
1.016474124821013097e-01 3.388439999999999598e-72
1.016725808764691735e-01 3.388439999999999598e-72
1.016977555026540303e-01 1.996076730561234111e-72
1.017229363621989513e-01 6.668069999999998870e-79
1.017481234566473269e-01 6.668069999999998870e-79
1.017733167875429362e-01 6.668069999999998870e-79
1.017985163564300022e-01 6.668069999999998870e-79
